timestamp,airTemperature,dewTemperature,seaLvlPressure,windDirection,windSpeed
2016/1/1 0:00,0.30890052356020936,0.24242424242424246,0.6512890094979635,0.5555555555555556,0.21739130434782608
2016/1/1 1:00,0.2931937172774869,0.22424242424242427,0.6526458616010835,0.5277777777777778,0.13043478260869565
2016/1/1 2:00,0.24607329842931933,0.20606060606060608,0.6553595658073252,0.4722222222222222,0.13043478260869565
2016/1/1 3:00,0.2513089005235602,0.1878787878787879,0.6540027137042035,0.4722222222222222,0.17391304347826086
2016/1/1 4:00,0.36125654450261774,0.2181818181818182,0.6512890094979635,0.3611111111111111,0.13043478260869565
2016/1/1 5:00,0.3664921465968586,0.2484848484848485,0.6445047489823601,0.4444444444444444,0.17391304347826086
2016/1/1 6:00,0.39790575916230364,0.2787878787878788,0.6309362279511515,0.4166666666666667,0.21739130434782608
2016/1/1 7:00,0.4136125654450261,0.33333333333333337,0.624151967435548,0.4166666666666667,0.17391304347826086
2016/1/1 8:00,0.4136125654450261,0.3575757575757576,0.6132971506105811,0.3333333333333333,0.13043478260869565
2016/1/1 9:00,0.5078534031413612,0.49090909090909096,0.5956580732700125,0.3888888888888889,0.17391304347826086
2016/1/1 10:00,0.607329842931937,0.5515151515151515,0.5861601085481656,0.3888888888888889,0.4782608695652174
2016/1/1 11:00,0.607329842931937,0.5454545454545454,0.5671641791044753,0.3888888888888889,0.5217391304347826
2016/1/1 12:00,0.6230366492146596,0.5757575757575758,0.5481682496607849,0.3888888888888889,0.6086956521739131
2016/1/1 13:00,0.5759162303664921,0.6484848484848486,0.5210312075983712,0.3611111111111111,0.5652173913043478
2016/1/1 14:00,0.5863874345549738,0.6484848484848486,0.4898236092265922,0.3611111111111111,0.5217391304347826
2016/1/1 15:00,0.6020942408376962,0.6666666666666667,0.4681139755766619,0.3611111111111111,0.6086956521739131
2016/1/1 16:00,0.6178010471204187,0.7030303030303031,0.45454545454545325,0.3333333333333333,0.5652173913043478
2016/1/1 17:00,0.6335078534031413,0.7090909090909091,0.4409769335142464,0.3333333333333333,0.5652173913043478
2016/1/1 18:00,0.6387434554973821,0.7393939393939395,0.4287652645861577,0.3333333333333333,0.5652173913043478
2016/1/1 19:00,0.6387434554973821,0.7333333333333334,0.4165535956580708,0.3333333333333333,0.5652173913043478
2016/1/1 20:00,0.6387434554973821,0.7393939393939395,0.40705563093622743,0.3611111111111111,0.4782608695652174
2016/1/1 21:00,0.6230366492146596,0.7212121212121212,0.3934871099050188,0.3333333333333333,0.5217391304347826
