timestamp,airTemperature,dewTemperature,seaLvlPressure,windDirection,windSpeed
2016/1/1 0:00,0.5804416403785488,0.5949367088607594,0.6363636363636349,0.7777777777777778,0.35625
2016/1/1 1:00,0.5962145110410094,0.6139240506329113,0.63020030816641,0.7777777777777778,0.25625
2016/1/1 2:00,0.5962145110410094,0.6329113924050632,0.6240369799691834,0.7222222222222222,0.1625
2016/1/1 3:00,0.5962145110410094,0.6329113924050632,0.6224961479198754,0.6944444444444444,0.225
2016/1/1 4:00,0.5457413249211356,0.560126582278481,0.6209553158705692,0.75,0.225
2016/1/1 5:00,0.5457413249211356,0.560126582278481,0.6117103235747283,0.6944444444444444,0.225
2016/1/1 6:00,0.526813880126183,0.5443037974683544,0.5963020030816626,0.6111111111111112,0.31875
2016/1/1 7:00,0.5110410094637223,0.560126582278481,0.5839753466872111,0.6111111111111112,0.225
2016/1/1 8:00,0.526813880126183,0.560126582278481,0.5824345146379031,0.6111111111111112,0.13125
2016/1/1 9:00,0.5457413249211356,0.5791139240506329,0.5747303543913702,0.6388888888888888,0.225
2016/1/1 10:00,0.5962145110410094,0.5949367088607594,0.5593220338983045,0.6388888888888888,0.3875
2016/1/1 11:00,0.6309148264984227,0.6139240506329113,0.5516178736517716,0.6666666666666666,0.3875
2016/1/1 12:00,0.7192429022082019,0.6487341772151898,0.5469953775038512,0.6944444444444444,0.31875
2016/1/1 13:00,0.7539432176656151,0.6677215189873417,0.5300462249614792,0.75,0.35625
2016/1/1 14:00,0.7728706624605678,0.6835443037974683,0.526964560862865,0.8055555555555556,0.35625
2016/1/1 15:00,0.7728706624605678,0.6835443037974683,0.5362095531587041,0.7777777777777778,0.35625
2016/1/1 16:00,0.7539432176656151,0.6677215189873417,0.556240369799692,0.8333333333333334,0.45
2016/1/1 17:00,0.7192429022082019,0.6677215189873417,0.5654853620955311,0.8055555555555556,0.2875
2016/1/1 18:00,0.7034700315457413,0.6677215189873417,0.5793528505392906,0.75,0.25625
2016/1/1 19:00,0.6845425867507886,0.6677215189873417,0.5901386748844359,0.75,0.31875
2016/1/1 20:00,0.6498422712933754,0.6487341772151898,0.5978428351309706,0.75,0.31875
2016/1/1 21:00,0.6309148264984227,0.6329113924050632,0.5978428351309706,0.75,0.2875
2016/1/1 22:00,0.6151419558359621,0.6329113924050632,0.6055469953775034,0.75,0.225
2016/1/1 23:00,0.5804416403785488,0.6139240506329113,0.6055469953775034,0.75,0.1625
2016/1/2 0:00,0.5804416403785488,0.6139240506329113,0.6055469953775034,0.6388888888888888,0.09375
2016/1/2 1:00,0.5615141955835963,0.5949367088607594,0.6055469953775034,0.5555555555555556,0.13125
2016/1/2 2:00,0.526813880126183,0.5791139240506329,0.5978428351309706,0.6111111111111112,0.1625
2016/1/2 3:00,0.526813880126183,0.5791139240506329,0.602465331278891,0.5555555555555556,0.1625
2016/1/2 4:00,0.5110410094637223,0.5791139240506329,0.5978428351309706,0.5833333333333334,0.13125
2016/1/2 5:00,0.5110410094637223,0.560126582278481,0.5839753466872111,0.6111111111111112,0.19375
2016/1/2 6:00,0.4921135646687697,0.560126582278481,0.5839753466872111,0.6388888888888888,0.19375
